agency_cd,site_no,datetime,discharge_ft3_s,discharge_flag,p_lbs_d,p_flag
USGS,5427948,1/1/1995,2.6,A,1.12,A
USGS,5427948,1/2/1995,2.4,A,1.03,A
USGS,5427948,1/3/1995,2.2,A,0.94,A
USGS,5427948,1/4/1995,1.9,A,0.84,A
USGS,5427948,1/5/1995,1.8,A,0.77,A
USGS,5427948,1/6/1995,1.8,A,0.8,A
USGS,5427948,1/7/1995,1.8,A:e,0.78,A
USGS,5427948,1/8/1995,1.8,A:e,0.78,A
USGS,5427948,1/9/1995,1.8,A,0.77,A
USGS,5427948,1/10/1995,1.8,A,0.78,A
USGS,5427948,1/11/1995,1.9,A,0.83,A
USGS,5427948,1/12/1995,2.3,A,1.68,A
USGS,5427948,1/13/1995,2.3,A,2.25,A
USGS,5427948,1/14/1995,2.5,A,2.61,A
USGS,5427948,1/15/1995,2.3,A,2.55,A
USGS,5427948,1/16/1995,2.1,A,2.12,A
USGS,5427948,1/17/1995,2.4,A,3.52,A
USGS,5427948,1/18/1995,2.2,A,3.71,A
USGS,5427948,1/19/1995,2,A,3.09,A
USGS,5427948,1/20/1995,2.1,A,3.12,A
USGS,5427948,1/21/1995,2.1,A,3.03,A
USGS,5427948,1/22/1995,2,A,2.88,A
USGS,5427948,1/23/1995,1.9,A:e,2.74,A
USGS,5427948,1/24/1995,1.8,A:e,2.57,A
USGS,5427948,1/25/1995,1.8,A,2.6,A
USGS,5427948,1/26/1995,1.8,A,2.53,A
USGS,5427948,1/27/1995,1.8,A,2.55,A
USGS,5427948,1/28/1995,1.8,A,2.49,A
USGS,5427948,1/29/1995,1.8,A,2.4,A
USGS,5427948,1/30/1995,1.8,A,2.38,A
USGS,5427948,1/31/1995,1.8,A,2.42,A
USGS,5427948,2/1/1995,1.9,A,2.52,A
USGS,5427948,2/2/1995,1.9,A,2.42,A
USGS,5427948,2/3/1995,1.8,A,2.31,A
USGS,5427948,2/4/1995,1.7,A:e,2.15,A
USGS,5427948,2/5/1995,1.6,A,2.01,A
USGS,5427948,2/6/1995,1.6,A,1.94,A
USGS,5427948,2/7/1995,1.6,A,1.91,A
USGS,5427948,2/8/1995,1.5,A,1.76,A
USGS,5427948,2/9/1995,1.5,A,1.82,A
USGS,5427948,2/10/1995,1.5,A:e,1.77,A
USGS,5427948,2/11/1995,1.4,A,1.61,A
USGS,5427948,2/12/1995,1.3,A,1.46,A
USGS,5427948,2/13/1995,1.3,A,1.54,A
USGS,5427948,2/14/1995,1.3,A:e,1.47,A
USGS,5427948,2/15/1995,1.4,A,1.59,A
USGS,5427948,2/16/1995,1.4,A,1.58,A
USGS,5427948,2/17/1995,1.4,A,1.56,A
USGS,5427948,2/18/1995,1.6,A:e,2.01,A
USGS,5427948,2/19/1995,4,A:e,13.8,A
USGS,5427948,2/20/1995,12,A:e,108,A
USGS,5427948,2/21/1995,6,A:e,50.9,A
USGS,5427948,2/22/1995,3.6,A,16.1,A
USGS,5427948,2/23/1995,3.4,A,8.41,A
USGS,5427948,2/24/1995,2.7,A,4.93,A
USGS,5427948,2/25/1995,2.4,A,3.36,A
USGS,5427948,2/26/1995,2,A,2.71,A
USGS,5427948,2/27/1995,1.9,A,2.54,A
USGS,5427948,2/28/1995,1.9,A,2.44,A
USGS,5427948,3/1/1995,1.6,A:e,2.03,A
USGS,5427948,3/2/1995,1.6,A:e,2,A
USGS,5427948,3/3/1995,1.6,A,2,A
USGS,5427948,3/4/1995,1.7,A,2.04,A
USGS,5427948,3/5/1995,1.7,A,2.07,A
USGS,5427948,3/6/1995,1.6,A,1.91,A
USGS,5427948,3/7/1995,1.7,A,1.98,A
USGS,5427948,3/8/1995,1.6,A,1.85,A
USGS,5427948,3/9/1995,1.6,A,1.74,A
USGS,5427948,3/10/1995,2.2,A:e,2.41,A
USGS,5427948,3/11/1995,31,A,432,A
USGS,5427948,3/12/1995,13,A,80.5,A
USGS,5427948,3/13/1995,5.1,A,13.7,A
USGS,5427948,3/14/1995,3.9,A,4.81,A
USGS,5427948,3/15/1995,3.7,A,3.79,A
USGS,5427948,3/16/1995,3.6,A,3.51,A
USGS,5427948,3/17/1995,3.4,A,3.14,A
USGS,5427948,3/18/1995,3.1,A,2.74,A
USGS,5427948,3/19/1995,3.1,A,2.57,A
USGS,5427948,3/20/1995,8.9,A,14.2,A
USGS,5427948,3/21/1995,6.5,A,24.2,A
USGS,5427948,3/22/1995,3.8,A,9.32,A
USGS,5427948,3/23/1995,3.6,A,6.78,A
USGS,5427948,3/24/1995,3.4,A,5.02,A
USGS,5427948,3/25/1995,3.1,A,3.72,A
USGS,5427948,3/26/1995,3,A,2.88,A
USGS,5427948,3/27/1995,14,A,40.2,A
USGS,5427948,3/28/1995,12,A,40.9,A
USGS,5427948,3/29/1995,5.8,A,13,A
USGS,5427948,3/30/1995,4.1,A,5.54,A
USGS,5427948,3/31/1995,3.6,A,4.06,A
USGS,5427948,4/1/1995,3.3,A,3.29,A
USGS,5427948,4/2/1995,3,A,2.59,A
USGS,5427948,4/3/1995,2.9,A,2.15,A
USGS,5427948,4/4/1995,2.5,A,1.62,A
USGS,5427948,4/5/1995,2.4,A,1.31,A
USGS,5427948,4/6/1995,2.4,A,1.19,A
USGS,5427948,4/7/1995,4.2,A,4.72,A
USGS,5427948,4/8/1995,5,A,11.8,A
USGS,5427948,4/9/1995,4.7,A,9.24,A
USGS,5427948,4/10/1995,4.5,A,8,A
USGS,5427948,4/11/1995,31,A,123,A
USGS,5427948,4/12/1995,23,A,90.9,A
USGS,5427948,4/13/1995,7,A,14.3,A
USGS,5427948,4/14/1995,4.4,A,4.64,A
USGS,5427948,4/15/1995,3.6,A,3.12,A
USGS,5427948,4/16/1995,3.4,A,2.39,A
USGS,5427948,4/17/1995,3.6,A,3.3,A
USGS,5427948,4/18/1995,18,A,44,A
USGS,5427948,4/19/1995,11,A,31.7,A
USGS,5427948,4/20/1995,4.4,A,6.66,A
USGS,5427948,4/21/1995,7.4,A,12.6,A
USGS,5427948,4/22/1995,4.8,A,8.36,A
USGS,5427948,4/23/1995,3.9,A,3.92,A
USGS,5427948,4/24/1995,3.5,A,3.05,A
USGS,5427948,4/25/1995,3.3,A,2.53,A
USGS,5427948,4/26/1995,6.8,A,11.5,A
USGS,5427948,4/27/1995,21,A,91.4,A
USGS,5427948,4/28/1995,7,A,15.2,A
USGS,5427948,4/29/1995,4.3,A,5.08,A
USGS,5427948,4/30/1995,3.8,A,3.88,A
USGS,5427948,5/1/1995,3.4,A,3.39,A
USGS,5427948,5/2/1995,3.2,A,3.06,A
USGS,5427948,5/3/1995,3.1,A,2.81,A
USGS,5427948,5/4/1995,3,A,2.54,A
USGS,5427948,5/5/1995,2.9,A,2.28,A
USGS,5427948,5/6/1995,2.8,A,2.04,A
USGS,5427948,5/7/1995,2.7,A,1.83,A
USGS,5427948,5/8/1995,6.7,A,10.4,A
USGS,5427948,5/9/1995,16,A,41.6,A
USGS,5427948,5/10/1995,22,A,76.8,A
USGS,5427948,5/11/1995,7.1,A,15.8,A
USGS,5427948,5/12/1995,4.4,A,5.6,A
USGS,5427948,5/13/1995,7.3,A,24.3,A
USGS,5427948,5/14/1995,5.6,A,25.5,A
USGS,5427948,5/15/1995,3.9,A,6.17,A
USGS,5427948,5/16/1995,3.5,A,4.17,A
USGS,5427948,5/17/1995,3.2,A,3.55,A
USGS,5427948,5/18/1995,3.1,A,3.1,A
USGS,5427948,5/19/1995,2.9,A,2.71,A
USGS,5427948,5/20/1995,2.7,A,2.47,A
USGS,5427948,5/21/1995,2.6,A,2.23,A
USGS,5427948,5/22/1995,2.4,A,2.04,A
USGS,5427948,5/23/1995,3.2,A,4.43,A
USGS,5427948,5/24/1995,2.8,A,4.29,A
USGS,5427948,5/25/1995,2.5,A,3.38,A
USGS,5427948,5/26/1995,2.4,A,2.9,A
USGS,5427948,5/27/1995,14,A,57.6,A
USGS,5427948,5/28/1995,33,A,213,A
USGS,5427948,5/29/1995,7.9,A,23,A
USGS,5427948,5/30/1995,4.1,A,7.89,A
USGS,5427948,5/31/1995,3.4,A,5.04,A
USGS,5427948,6/1/1995,3.1,A,3.64,A
USGS,5427948,6/2/1995,2.9,A,3.08,A
USGS,5427948,6/3/1995,2.7,A,2.72,A
USGS,5427948,6/4/1995,2.7,A,2.49,A
USGS,5427948,6/5/1995,2.6,A,2.21,A
USGS,5427948,6/6/1995,4.3,A,6.64,A
USGS,5427948,6/7/1995,5.9,A,15.6,A
USGS,5427948,6/8/1995,3.8,A,10.4,A
USGS,5427948,6/9/1995,2.3,A,5.05,A
USGS,5427948,6/10/1995,2.3,A,4.1,A
USGS,5427948,6/11/1995,2.1,A,3.48,A
USGS,5427948,6/12/1995,2,A,3.24,A
USGS,5427948,6/13/1995,2.1,A,3.33,A
USGS,5427948,6/14/1995,2.2,A,3.4,A
USGS,5427948,6/15/1995,2.2,A,3.24,A
USGS,5427948,6/16/1995,2.2,A,3.27,A
USGS,5427948,6/17/1995,2.1,A,3.17,A
USGS,5427948,6/18/1995,2,A,3.11,A
USGS,5427948,6/19/1995,1.9,A,2.97,A
USGS,5427948,6/20/1995,2.1,A,3.17,A
USGS,5427948,6/21/1995,2.1,A,3.22,A
USGS,5427948,6/22/1995,2,A,3.05,A
USGS,5427948,6/23/1995,1.9,A,2.98,A
USGS,5427948,6/24/1995,1.9,A,2.96,A
USGS,5427948,6/25/1995,1.9,A,2.95,A
USGS,5427948,6/26/1995,3,A,5.14,A
USGS,5427948,6/27/1995,2.1,A,3.53,A
USGS,5427948,6/28/1995,2,A,3.04,A
USGS,5427948,6/29/1995,2.2,A,3.33,A
USGS,5427948,6/30/1995,2.1,A,3.41,A
USGS,5427948,7/1/1995,1.7,A,2.66,A
USGS,5427948,7/2/1995,1.7,A,2.48,A
USGS,5427948,7/3/1995,1.7,A,2.45,A
USGS,5427948,7/4/1995,2,A,2.78,A
USGS,5427948,7/5/1995,9.7,A,33.6,A
USGS,5427948,7/6/1995,4.3,A,13.6,A
USGS,5427948,7/7/1995,2.8,A,6.13,A
USGS,5427948,7/8/1995,2.5,A,4.12,A
USGS,5427948,7/9/1995,7.5,A,17.6,A
USGS,5427948,7/10/1995,2.8,A,6.15,A
USGS,5427948,7/11/1995,2.3,A,4.75,A
USGS,5427948,7/12/1995,2.1,A,3.99,A
USGS,5427948,7/13/1995,2,A,3.57,A
USGS,5427948,7/14/1995,2,A,3.16,A
USGS,5427948,7/15/1995,2.8,A,4.4,A
USGS,5427948,7/16/1995,3,A,5.53,A
USGS,5427948,7/17/1995,2.4,A,3.41,A
USGS,5427948,7/18/1995,2.3,A,2.68,A
USGS,5427948,7/19/1995,2.7,A,3.15,A
USGS,5427948,7/20/1995,2.5,A,3.04,A
USGS,5427948,7/21/1995,2,A,2.15,A
USGS,5427948,7/22/1995,6.7,A,24.4,A
USGS,5427948,7/23/1995,4,A,12,A
USGS,5427948,7/24/1995,4.9,A,15.4,A
USGS,5427948,7/25/1995,4.9,A,12.1,A
USGS,5427948,7/26/1995,3.6,A,8.37,A
USGS,5427948,7/27/1995,3.5,A,6.09,A
USGS,5427948,7/28/1995,2.9,A,4.44,A
USGS,5427948,7/29/1995,2.5,A,3.17,A
USGS,5427948,7/30/1995,2.2,A,2.58,A
USGS,5427948,7/31/1995,2.5,A,4.63,A
USGS,5427948,8/1/1995,2.6,A,7.27,A
USGS,5427948,8/2/1995,2.7,A,8.69,A
USGS,5427948,8/3/1995,2,A,5.75,A
USGS,5427948,8/4/1995,1.9,A,3.31,A
USGS,5427948,8/5/1995,1.8,A,2.63,A
USGS,5427948,8/6/1995,1.7,A,2.27,A
USGS,5427948,8/7/1995,1.7,A,2.03,A
USGS,5427948,8/8/1995,1.8,A,2.45,A
USGS,5427948,8/9/1995,2,A,3.37,A
USGS,5427948,8/10/1995,1.7,A,2.53,A
USGS,5427948,8/11/1995,1.6,A,2.33,A
USGS,5427948,8/12/1995,1.6,A,2.21,A
USGS,5427948,8/13/1995,1.6,A,2.02,A
USGS,5427948,8/14/1995,1.6,A,1.88,A
USGS,5427948,8/15/1995,1.6,A,1.74,A
USGS,5427948,8/16/1995,9.7,A,88.7,A
USGS,5427948,8/17/1995,11,A,120,A
USGS,5427948,8/18/1995,2.8,A,16.4,A
USGS,5427948,8/19/1995,13,A,64.6,A
USGS,5427948,8/20/1995,6.2,A,32,A
USGS,5427948,8/21/1995,2.9,A,7.21,A
USGS,5427948,8/22/1995,2.4,A,5.13,A
USGS,5427948,8/23/1995,2,A,4.13,A
USGS,5427948,8/24/1995,1.9,A,3.69,A
USGS,5427948,8/25/1995,1.8,A,3.34,A
USGS,5427948,8/26/1995,1.7,A,3.06,A
USGS,5427948,8/27/1995,1.7,A,2.9,A
USGS,5427948,8/28/1995,2.7,A,6.35,A
USGS,5427948,8/29/1995,3.1,A,9.07,A
USGS,5427948,8/30/1995,2.2,A,5.48,A
USGS,5427948,8/31/1995,1.7,A,3.92,A
USGS,5427948,9/1/1995,1.6,A,3.31,A
USGS,5427948,9/2/1995,1.5,A,2.91,A
USGS,5427948,9/3/1995,1.5,A,2.62,A
USGS,5427948,9/4/1995,1.5,A,2.34,A
USGS,5427948,9/5/1995,1.5,A,2.07,A
USGS,5427948,9/6/1995,1.4,A,1.89,A
USGS,5427948,9/7/1995,2,A,3.19,A
USGS,5427948,9/8/1995,1.5,A,1.99,A
USGS,5427948,9/9/1995,1.4,A,1.79,A
USGS,5427948,9/10/1995,1.4,A,1.69,A
USGS,5427948,9/11/1995,1.4,A,1.62,A
USGS,5427948,9/12/1995,1.4,A,1.57,A
USGS,5427948,9/13/1995,1.5,A,1.57,A
USGS,5427948,9/14/1995,1.4,A,1.48,A
USGS,5427948,9/15/1995,1.4,A,1.41,A
USGS,5427948,9/16/1995,1.8,A,1.96,A
USGS,5427948,9/17/1995,1.6,A,2.04,A
USGS,5427948,9/18/1995,1.3,A,1.57,A
USGS,5427948,9/19/1995,4.5,A,11.1,A
USGS,5427948,9/20/1995,2.2,A,3.92,A
USGS,5427948,9/21/1995,2.1,A,3.61,A
USGS,5427948,9/22/1995,1.6,A,2.2,A
USGS,5427948,9/23/1995,1.5,A,1.7,A
USGS,5427948,9/24/1995,1.5,A,1.6,A
USGS,5427948,9/25/1995,1.5,A,1.56,A
USGS,5427948,9/26/1995,1.5,A,1.46,A
USGS,5427948,9/27/1995,1.4,A,1.33,A
USGS,5427948,9/28/1995,1.4,A,1.31,A
USGS,5427948,9/29/1995,1.4,A,1.33,A
USGS,5427948,9/30/1995,2.3,A,3.65,A
USGS,5427948,10/1/1995,2,A,3.79,A
USGS,5427948,10/2/1995,1.4,A,1.57,A
USGS,5427948,10/3/1995,2,A,2.44,A
USGS,5427948,10/4/1995,1.5,A,1.59,A
USGS,5427948,10/5/1995,3.6,A,12,A
USGS,5427948,10/6/1995,37,A,115,A
USGS,5427948,10/7/1995,7.4,A,11.8,A
USGS,5427948,10/8/1995,3.1,A,3.34,A
USGS,5427948,10/9/1995,2.7,A,2.75,A
USGS,5427948,10/10/1995,2.3,A,2.18,A
USGS,5427948,10/11/1995,2.5,A,3.62,A
USGS,5427948,10/12/1995,2.2,A,2.23,A
USGS,5427948,10/13/1995,1.9,A,1.69,A
USGS,5427948,10/14/1995,1.7,A,1.56,A
USGS,5427948,10/15/1995,1.7,A,1.51,A
USGS,5427948,10/16/1995,1.6,A,1.43,A
USGS,5427948,10/17/1995,1.6,A,1.4,A
USGS,5427948,10/18/1995,1.6,A,1.37,A
USGS,5427948,10/19/1995,2.8,A,3.52,A
USGS,5427948,10/20/1995,2.1,A,2.21,A
USGS,5427948,10/21/1995,1.8,A,1.72,A
USGS,5427948,10/22/1995,1.7,A,1.52,A
USGS,5427948,10/23/1995,2.8,A,3.92,A
USGS,5427948,10/24/1995,2.5,A,2.94,A
USGS,5427948,10/25/1995,1.9,A,1.84,A
USGS,5427948,10/26/1995,1.8,A,1.64,A
USGS,5427948,10/27/1995,23,A,48.2,A
USGS,5427948,10/28/1995,15,A,64.5,A
USGS,5427948,10/29/1995,4.2,A,11.9,A
USGS,5427948,10/30/1995,3.1,A,4.48,A
USGS,5427948,10/31/1995,3,A,3.31,A
USGS,5427948,11/1/1995,23,A,97.1,A
USGS,5427948,11/2/1995,40,A,260,A
USGS,5427948,11/3/1995,8.7,A,32.2,A
USGS,5427948,11/4/1995,4.2,A,9.44,A
USGS,5427948,11/5/1995,3.5,A,5.39,A
USGS,5427948,11/6/1995,3.2,A,3.65,A
USGS,5427948,11/7/1995,3,A,3.13,A
USGS,5427948,11/8/1995,2.7,A,2.73,A
USGS,5427948,11/9/1995,2.6,A,2.47,A
USGS,5427948,11/10/1995,3.3,A,4.76,A
USGS,5427948,11/11/1995,2.9,A,3.48,A
USGS,5427948,11/12/1995,2.7,A,2.85,A
USGS,5427948,11/13/1995,2.5,A,2.69,A
USGS,5427948,11/14/1995,2.4,A,2.55,A
USGS,5427948,11/15/1995,2.3,A,2.4,A
USGS,5427948,11/16/1995,2.3,A,2.37,A
USGS,5427948,11/17/1995,2.4,A,2.41,A
USGS,5427948,11/18/1995,2.4,A,2.37,A
USGS,5427948,11/19/1995,2.5,A,2.45,A
USGS,5427948,11/20/1995,2.9,A,2.8,A
USGS,5427948,11/21/1995,2.7,A,2.58,A
USGS,5427948,11/22/1995,2.4,A,2.29,A
USGS,5427948,11/23/1995,2.2,A,2.07,A
USGS,5427948,11/24/1995,2,A,1.88,A
USGS,5427948,11/25/1995,2,A,1.88,A
USGS,5427948,11/26/1995,2,A,1.86,A
USGS,5427948,11/27/1995,2,A,1.8,A
USGS,5427948,11/28/1995,2.1,A,1.89,A
USGS,5427948,11/29/1995,1.9,A,1.69,A
USGS,5427948,11/30/1995,2,A,1.79,A
USGS,5427948,12/1/1995,2.7,A,2.31,A
USGS,5427948,12/2/1995,2.4,A,2.06,A
USGS,5427948,12/3/1995,2.9,A,2.35,A
USGS,5427948,12/4/1995,2.9,A,2.31,A
USGS,5427948,12/5/1995,2.8,A,2.18,A
USGS,5427948,12/6/1995,2.6,A,1.91,A
USGS,5427948,12/7/1995,2.3,A,1.67,A
USGS,5427948,12/8/1995,2.1,A,1.45,A
USGS,5427948,12/9/1995,1.8,A,1.22,A
USGS,5427948,12/10/1995,1.7,A,1.1,A
USGS,5427948,12/11/1995,1.6,A,1,A
USGS,5427948,12/12/1995,1.7,A,1.03,A
USGS,5427948,12/13/1995,1.7,A,1.03,A
USGS,5427948,12/14/1995,2.1,A,1.24,A
USGS,5427948,12/15/1995,2,A,1.12,A
USGS,5427948,12/16/1995,1.8,A,0.98,A
USGS,5427948,12/17/1995,1.7,A,0.91,A
USGS,5427948,12/18/1995,1.7,A,0.89,A
USGS,5427948,12/19/1995,1.7,A,0.87,A
USGS,5427948,12/20/1995,1.7,A,0.82,A
USGS,5427948,12/21/1995,1.6,A,0.78,A
USGS,5427948,12/22/1995,1.6,A,0.75,A
USGS,5427948,12/23/1995,1.6,A,0.73,A
USGS,5427948,12/24/1995,1.6,A,0.71,A
USGS,5427948,12/25/1995,1.6,A,0.67,A
USGS,5427948,12/26/1995,1.6,A,0.64,A
USGS,5427948,12/27/1995,1.5,A,0.59,A
USGS,5427948,12/28/1995,1.4,A,0.55,A
USGS,5427948,12/29/1995,1.4,A,0.54,A
USGS,5427948,12/30/1995,1.5,A,0.54,A
USGS,5427948,12/31/1995,1.5,A,0.55,A
USGS,5427948,1/1/1996,1.6,A,0.54,A
USGS,5427948,1/2/1996,1.5,A,0.51,A
USGS,5427948,1/3/1996,1.5,A,0.48,A
USGS,5427948,1/4/1996,1.5,A,0.46,A
USGS,5427948,1/5/1996,1.3,A,0.41,A
USGS,5427948,1/6/1996,1.3,A,0.38,A
USGS,5427948,1/7/1996,1.3,A,0.37,A
USGS,5427948,1/8/1996,1.3,A,0.36,A
USGS,5427948,1/9/1996,1.3,A,0.35,A
USGS,5427948,1/10/1996,1.3,A,0.35,A
USGS,5427948,1/11/1996,1.4,A,0.35,A
USGS,5427948,1/12/1996,1.4,A,0.35,A
USGS,5427948,1/13/1996,1.4,A,0.35,A
USGS,5427948,1/14/1996,1.5,A,0.36,A
USGS,5427948,1/15/1996,1.4,A,0.33,A
USGS,5427948,1/16/1996,1.4,A,0.32,A
USGS,5427948,1/17/1996,2,A,0.68,A
USGS,5427948,1/18/1996,107,A,1030,A
USGS,5427948,1/19/1996,25,A,154,A
USGS,5427948,1/20/1996,5,A,12.3,A
USGS,5427948,1/21/1996,3.5,A,5.59,A
USGS,5427948,1/22/1996,2.9,A,3.59,A
USGS,5427948,1/23/1996,2.3,A,2.72,A
USGS,5427948,1/24/1996,2.2,A,2.59,A
USGS,5427948,1/25/1996,1.9,A,2.25,A
USGS,5427948,1/26/1996,1.8,A,2.11,A
USGS,5427948,1/27/1996,1.3,A,1.5,A
USGS,5427948,1/28/1996,1.3,A:e,1.49,A
USGS,5427948,1/29/1996,1.3,A:e,1.48,A
USGS,5427948,1/30/1996,1.1,A:e,1.25,A
USGS,5427948,1/31/1996,1.2,A:e,1.35,A
USGS,5427948,2/1/1996,1.2,A:e,1.34,A
USGS,5427948,2/2/1996,1.2,A:e,1.34,A
USGS,5427948,2/3/1996,1.2,A:e,1.33,A
USGS,5427948,2/4/1996,1.2,A:e,1.32,A
USGS,5427948,2/5/1996,1.2,A:e,1.31,A
USGS,5427948,2/6/1996,1.2,A:e,1.3,A
USGS,5427948,2/7/1996,1.5,A,1.87,A
USGS,5427948,2/8/1996,2.8,A,6.03,A
USGS,5427948,2/9/1996,16,A,113,A
USGS,5427948,2/10/1996,103,A,882,A
USGS,5427948,2/11/1996,57,A,485,A
USGS,5427948,2/12/1996,9.9,A,60.4,A
USGS,5427948,2/13/1996,4.3,A,20.5,A
USGS,5427948,2/14/1996,3.4,A,12.5,A
USGS,5427948,2/15/1996,2.9,A,8.08,A
USGS,5427948,2/16/1996,2.5,A,5.38,A
USGS,5427948,2/17/1996,2.3,A,3.86,A
USGS,5427948,2/18/1996,2,A,2.6,A
USGS,5427948,2/19/1996,2.1,A,2.19,A
USGS,5427948,2/20/1996,2.8,A,3.34,A
USGS,5427948,2/21/1996,4.1,A,6.37,A
USGS,5427948,2/22/1996,2.9,A,4.15,A
USGS,5427948,2/23/1996,5,A,20,A
USGS,5427948,2/24/1996,12,A,58.2,A
USGS,5427948,2/25/1996,8,A,29.7,A
USGS,5427948,2/26/1996,18,A,191,A
USGS,5427948,2/27/1996,92,A,1200,A
USGS,5427948,2/28/1996,17,A,191,A
USGS,5427948,2/29/1996,4.3,A,31.1,A
USGS,5427948,3/1/1996,2.9,A,12.2,A
USGS,5427948,3/2/1996,2.3,A,5.82,A
USGS,5427948,3/3/1996,1.9,A,3.1,A
USGS,5427948,3/4/1996,1.8,A,2.48,A
USGS,5427948,3/5/1996,1.7,A,2.12,A
USGS,5427948,3/6/1996,1.5,A,1.69,A
USGS,5427948,3/7/1996,1.5,A,1.43,A
USGS,5427948,3/8/1996,1.4,A,1.2,A
USGS,5427948,3/9/1996,1.4,A,1.17,A
USGS,5427948,3/10/1996,1.4,A,1.17,A
USGS,5427948,3/11/1996,1.9,A,1.51,A
USGS,5427948,3/12/1996,2.4,A,1.81,A
USGS,5427948,3/13/1996,2.4,A,1.8,A
USGS,5427948,3/14/1996,2.6,A,1.9,A
USGS,5427948,3/15/1996,2.3,A,1.58,A
USGS,5427948,3/16/1996,2,A,1.34,A
USGS,5427948,3/17/1996,2.1,A,1.36,A
USGS,5427948,3/18/1996,1.8,A,1.16,A
USGS,5427948,3/19/1996,1.8,A,1.11,A
USGS,5427948,3/20/1996,1.8,A,1.06,A
USGS,5427948,3/21/1996,1.6,A,0.94,A
USGS,5427948,3/22/1996,1.6,A,0.89,A
USGS,5427948,3/23/1996,1.6,A,0.88,A
USGS,5427948,3/24/1996,3.3,A,2.16,A
USGS,5427948,3/25/1996,4.4,A,3.83,A
USGS,5427948,3/26/1996,2.9,A,1.91,A
USGS,5427948,3/27/1996,2.3,A,1.22,A
USGS,5427948,3/28/1996,2.1,A,1.04,A
USGS,5427948,3/29/1996,2,A,0.92,A
USGS,5427948,3/30/1996,2,A,0.87,A
USGS,5427948,3/31/1996,2.3,A,0.92,A
USGS,5427948,4/1/1996,2.2,A,0.83,A
USGS,5427948,4/2/1996,2.2,A,0.8,A
USGS,5427948,4/3/1996,2.2,A,0.74,A
USGS,5427948,4/4/1996,2.7,A,1.15,A
USGS,5427948,4/5/1996,2.3,A,0.96,A
USGS,5427948,4/6/1996,2.2,A,0.92,A
USGS,5427948,4/7/1996,2.3,A,0.95,A
USGS,5427948,4/8/1996,2.3,A,0.93,A
USGS,5427948,4/9/1996,2.3,A,0.93,A
USGS,5427948,4/10/1996,2.3,A,0.93,A
USGS,5427948,4/11/1996,2.5,A,0.99,A
USGS,5427948,4/12/1996,2.7,A,1.07,A
USGS,5427948,4/13/1996,2.6,A,0.99,A
USGS,5427948,4/14/1996,2.4,A,0.9,A
USGS,5427948,4/15/1996,3.3,A,1.92,A
USGS,5427948,4/16/1996,3.4,A,2.37,A
USGS,5427948,4/17/1996,2.9,A,1.79,A
USGS,5427948,4/18/1996,4.6,A,4.19,A
USGS,5427948,4/19/1996,6.6,A,13.3,A
USGS,5427948,4/20/1996,15,A,41.3,A
USGS,5427948,4/21/1996,4.8,A,12,A
USGS,5427948,4/22/1996,3.5,A,6.61,A
USGS,5427948,4/23/1996,3,A,4.68,A
USGS,5427948,4/24/1996,2.7,A,4.14,A
USGS,5427948,4/25/1996,2.7,A,3.83,A
USGS,5427948,4/26/1996,2.4,A,3.3,A
USGS,5427948,4/27/1996,2.1,A,2.76,A
USGS,5427948,4/28/1996,2,A,2.44,A
USGS,5427948,4/29/1996,5.3,A,9.21,A
USGS,5427948,4/30/1996,5.9,A,10.7,A
USGS,5427948,5/1/1996,3.7,A,6.03,A
USGS,5427948,5/2/1996,3,A,4.04,A
USGS,5427948,5/3/1996,2.7,A,3.44,A
USGS,5427948,5/4/1996,2.5,A,3.04,A
USGS,5427948,5/5/1996,2.2,A,2.66,A
USGS,5427948,5/6/1996,2.1,A,2.42,A
USGS,5427948,5/7/1996,2,A,2.28,A
USGS,5427948,5/8/1996,2.2,A,2.63,A
USGS,5427948,5/9/1996,2.7,A,3.62,A
USGS,5427948,5/10/1996,49,A,373,A
USGS,5427948,5/11/1996,13,A,45.5,A
USGS,5427948,5/12/1996,4.9,A,7.98,A
USGS,5427948,5/13/1996,3.7,A,3.65,A
USGS,5427948,5/14/1996,3.4,A,3.22,A
USGS,5427948,5/15/1996,3.8,A,3.91,A
USGS,5427948,5/16/1996,4.6,A,5.33,A
USGS,5427948,5/17/1996,4,A,4.31,A
USGS,5427948,5/18/1996,3.3,A,3.25,A
USGS,5427948,5/19/1996,3,A,2.73,A
USGS,5427948,5/20/1996,4.6,A,5.86,A
USGS,5427948,5/21/1996,3.7,A,3.99,A
USGS,5427948,5/22/1996,3.1,A,2.9,A
USGS,5427948,5/23/1996,3.2,A,3.08,A
USGS,5427948,5/24/1996,2.8,A,2.64,A
USGS,5427948,5/25/1996,3,A,2.63,A
USGS,5427948,5/26/1996,3.5,A,3.03,A
USGS,5427948,5/27/1996,3.5,A,2.99,A
USGS,5427948,5/28/1996,5.1,A,5.78,A
USGS,5427948,5/29/1996,3.4,A,3.38,A
USGS,5427948,5/30/1996,2.4,A,2.25,A
USGS,5427948,5/31/1996,2.1,A,1.88,A
USGS,5427948,6/1/1996,5.3,A,11.6,A
USGS,5427948,6/2/1996,18,A,59.5,A
USGS,5427948,6/3/1996,4.3,A,10.8,A
USGS,5427948,6/4/1996,3.2,A,4.13,A
USGS,5427948,6/5/1996,2.9,A,3.3,A
USGS,5427948,6/6/1996,28,A,113,A
