agency_cd	site_no	datetime	154983_00060_00003	154983_00060_00003_cd	225399_91050_00003	225399_91050_00003_cd
5s	15s	20d	14n	10s	14n	10s
USGS	05427948	1995-01-01	2.60	A	1.12	A
USGS	05427948	1995-01-02	2.40	A	1.03	A
USGS	05427948	1995-01-03	2.20	A	0.94	A
USGS	05427948	1995-01-04	1.90	A	0.84	A
USGS	05427948	1995-01-05	1.80	A	0.77	A
USGS	05427948	1995-01-06	1.80	A	0.80	A
USGS	05427948	1995-01-07	1.80	A:e	0.78	A
USGS	05427948	1995-01-08	1.80	A:e	0.78	A
USGS	05427948	1995-01-09	1.80	A	0.77	A
USGS	05427948	1995-01-10	1.80	A	0.78	A
USGS	05427948	1995-01-11	1.90	A	0.83	A
USGS	05427948	1995-01-12	2.30	A	1.68	A
USGS	05427948	1995-01-13	2.30	A	2.25	A
USGS	05427948	1995-01-14	2.50	A	2.61	A
USGS	05427948	1995-01-15	2.30	A	2.55	A
USGS	05427948	1995-01-16	2.10	A	2.12	A
USGS	05427948	1995-01-17	2.40	A	3.52	A
USGS	05427948	1995-01-18	2.20	A	3.71	A
USGS	05427948	1995-01-19	2.00	A	3.09	A
USGS	05427948	1995-01-20	2.10	A	3.12	A
USGS	05427948	1995-01-21	2.10	A	3.03	A
USGS	05427948	1995-01-22	2.00	A	2.88	A
USGS	05427948	1995-01-23	1.90	A:e	2.74	A
USGS	05427948	1995-01-24	1.80	A:e	2.57	A
USGS	05427948	1995-01-25	1.80	A	2.60	A
USGS	05427948	1995-01-26	1.80	A	2.53	A
USGS	05427948	1995-01-27	1.80	A	2.55	A
USGS	05427948	1995-01-28	1.80	A	2.49	A
USGS	05427948	1995-01-29	1.80	A	2.40	A
USGS	05427948	1995-01-30	1.80	A	2.38	A
USGS	05427948	1995-01-31	1.80	A	2.42	A
USGS	05427948	1995-02-01	1.90	A	2.52	A
USGS	05427948	1995-02-02	1.90	A	2.42	A
USGS	05427948	1995-02-03	1.80	A	2.31	A
USGS	05427948	1995-02-04	1.70	A:e	2.15	A
USGS	05427948	1995-02-05	1.60	A	2.01	A
USGS	05427948	1995-02-06	1.60	A	1.94	A
USGS	05427948	1995-02-07	1.60	A	1.91	A
USGS	05427948	1995-02-08	1.50	A	1.76	A
USGS	05427948	1995-02-09	1.50	A	1.82	A
USGS	05427948	1995-02-10	1.50	A:e	1.77	A
USGS	05427948	1995-02-11	1.40	A	1.61	A
USGS	05427948	1995-02-12	1.30	A	1.46	A
USGS	05427948	1995-02-13	1.30	A	1.54	A
USGS	05427948	1995-02-14	1.30	A:e	1.47	A
USGS	05427948	1995-02-15	1.40	A	1.59	A
USGS	05427948	1995-02-16	1.40	A	1.58	A
USGS	05427948	1995-02-17	1.40	A	1.56	A
USGS	05427948	1995-02-18	1.60	A:e	2.01	A
USGS	05427948	1995-02-19	4.00	A:e	13.8	A
USGS	05427948	1995-02-20	12.0	A:e	108	A
USGS	05427948	1995-02-21	6.00	A:e	50.9	A
USGS	05427948	1995-02-22	3.60	A	16.1	A
USGS	05427948	1995-02-23	3.40	A	8.41	A
USGS	05427948	1995-02-24	2.70	A	4.93	A
USGS	05427948	1995-02-25	2.40	A	3.36	A
USGS	05427948	1995-02-26	2.00	A	2.71	A
USGS	05427948	1995-02-27	1.90	A	2.54	A
USGS	05427948	1995-02-28	1.90	A	2.44	A
USGS	05427948	1995-03-01	1.60	A:e	2.03	A
USGS	05427948	1995-03-02	1.60	A:e	2.00	A
USGS	05427948	1995-03-03	1.60	A	2.00	A
USGS	05427948	1995-03-04	1.70	A	2.04	A
USGS	05427948	1995-03-05	1.70	A	2.07	A
USGS	05427948	1995-03-06	1.60	A	1.91	A
USGS	05427948	1995-03-07	1.70	A	1.98	A
USGS	05427948	1995-03-08	1.60	A	1.85	A
USGS	05427948	1995-03-09	1.60	A	1.74	A
USGS	05427948	1995-03-10	2.20	A:e	2.41	A
USGS	05427948	1995-03-11	31.0	A	432	A
USGS	05427948	1995-03-12	13.0	A	80.5	A
USGS	05427948	1995-03-13	5.10	A	13.7	A
USGS	05427948	1995-03-14	3.90	A	4.81	A
USGS	05427948	1995-03-15	3.70	A	3.79	A
USGS	05427948	1995-03-16	3.60	A	3.51	A
USGS	05427948	1995-03-17	3.40	A	3.14	A
USGS	05427948	1995-03-18	3.10	A	2.74	A
USGS	05427948	1995-03-19	3.10	A	2.57	A
USGS	05427948	1995-03-20	8.90	A	14.2	A
USGS	05427948	1995-03-21	6.50	A	24.2	A
USGS	05427948	1995-03-22	3.80	A	9.32	A
USGS	05427948	1995-03-23	3.60	A	6.78	A
USGS	05427948	1995-03-24	3.40	A	5.02	A
USGS	05427948	1995-03-25	3.10	A	3.72	A
USGS	05427948	1995-03-26	3.00	A	2.88	A
USGS	05427948	1995-03-27	14.0	A	40.2	A
USGS	05427948	1995-03-28	12.0	A	40.9	A
USGS	05427948	1995-03-29	5.80	A	13.0	A
USGS	05427948	1995-03-30	4.10	A	5.54	A
USGS	05427948	1995-03-31	3.60	A	4.06	A
USGS	05427948	1995-04-01	3.30	A	3.29	A
USGS	05427948	1995-04-02	3.00	A	2.59	A
USGS	05427948	1995-04-03	2.90	A	2.15	A
USGS	05427948	1995-04-04	2.50	A	1.62	A
USGS	05427948	1995-04-05	2.40	A	1.31	A
USGS	05427948	1995-04-06	2.40	A	1.19	A
USGS	05427948	1995-04-07	4.20	A	4.72	A
USGS	05427948	1995-04-08	5.00	A	11.8	A
USGS	05427948	1995-04-09	4.70	A	9.24	A
USGS	05427948	1995-04-10	4.50	A	8.00	A
USGS	05427948	1995-04-11	31.0	A	123	A
USGS	05427948	1995-04-12	23.0	A	90.9	A
USGS	05427948	1995-04-13	7.00	A	14.3	A
USGS	05427948	1995-04-14	4.40	A	4.64	A
USGS	05427948	1995-04-15	3.60	A	3.12	A
USGS	05427948	1995-04-16	3.40	A	2.39	A
USGS	05427948	1995-04-17	3.60	A	3.30	A
USGS	05427948	1995-04-18	18.0	A	44.0	A
USGS	05427948	1995-04-19	11.0	A	31.7	A
USGS	05427948	1995-04-20	4.40	A	6.66	A
USGS	05427948	1995-04-21	7.40	A	12.6	A
USGS	05427948	1995-04-22	4.80	A	8.36	A
USGS	05427948	1995-04-23	3.90	A	3.92	A
USGS	05427948	1995-04-24	3.50	A	3.05	A
USGS	05427948	1995-04-25	3.30	A	2.53	A
USGS	05427948	1995-04-26	6.80	A	11.5	A
USGS	05427948	1995-04-27	21.0	A	91.4	A
USGS	05427948	1995-04-28	7.00	A	15.2	A
USGS	05427948	1995-04-29	4.30	A	5.08	A
USGS	05427948	1995-04-30	3.80	A	3.88	A
USGS	05427948	1995-05-01	3.40	A	3.39	A
USGS	05427948	1995-05-02	3.20	A	3.06	A
USGS	05427948	1995-05-03	3.10	A	2.81	A
USGS	05427948	1995-05-04	3.00	A	2.54	A
USGS	05427948	1995-05-05	2.90	A	2.28	A
USGS	05427948	1995-05-06	2.80	A	2.04	A
USGS	05427948	1995-05-07	2.70	A	1.83	A
USGS	05427948	1995-05-08	6.70	A	10.4	A
USGS	05427948	1995-05-09	16.0	A	41.6	A
USGS	05427948	1995-05-10	22.0	A	76.8	A
USGS	05427948	1995-05-11	7.10	A	15.8	A
USGS	05427948	1995-05-12	4.40	A	5.60	A
USGS	05427948	1995-05-13	7.30	A	24.3	A
USGS	05427948	1995-05-14	5.60	A	25.5	A
USGS	05427948	1995-05-15	3.90	A	6.17	A
USGS	05427948	1995-05-16	3.50	A	4.17	A
USGS	05427948	1995-05-17	3.20	A	3.55	A
USGS	05427948	1995-05-18	3.10	A	3.10	A
USGS	05427948	1995-05-19	2.90	A	2.71	A
USGS	05427948	1995-05-20	2.70	A	2.47	A
USGS	05427948	1995-05-21	2.60	A	2.23	A
USGS	05427948	1995-05-22	2.40	A	2.04	A
USGS	05427948	1995-05-23	3.20	A	4.43	A
USGS	05427948	1995-05-24	2.80	A	4.29	A
USGS	05427948	1995-05-25	2.50	A	3.38	A
USGS	05427948	1995-05-26	2.40	A	2.90	A
USGS	05427948	1995-05-27	14.0	A	57.6	A
USGS	05427948	1995-05-28	33.0	A	213	A
USGS	05427948	1995-05-29	7.90	A	23.0	A
USGS	05427948	1995-05-30	4.10	A	7.89	A
USGS	05427948	1995-05-31	3.40	A	5.04	A
USGS	05427948	1995-06-01	3.10	A	3.64	A
USGS	05427948	1995-06-02	2.90	A	3.08	A
USGS	05427948	1995-06-03	2.70	A	2.72	A
USGS	05427948	1995-06-04	2.70	A	2.49	A
USGS	05427948	1995-06-05	2.60	A	2.21	A
USGS	05427948	1995-06-06	4.30	A	6.64	A
USGS	05427948	1995-06-07	5.90	A	15.6	A
USGS	05427948	1995-06-08	3.80	A	10.4	A
USGS	05427948	1995-06-09	2.30	A	5.05	A
USGS	05427948	1995-06-10	2.30	A	4.10	A
USGS	05427948	1995-06-11	2.10	A	3.48	A
USGS	05427948	1995-06-12	2.00	A	3.24	A
USGS	05427948	1995-06-13	2.10	A	3.33	A
USGS	05427948	1995-06-14	2.20	A	3.40	A
USGS	05427948	1995-06-15	2.20	A	3.24	A
USGS	05427948	1995-06-16	2.20	A	3.27	A
USGS	05427948	1995-06-17	2.10	A	3.17	A
USGS	05427948	1995-06-18	2.00	A	3.11	A
USGS	05427948	1995-06-19	1.90	A	2.97	A
USGS	05427948	1995-06-20	2.10	A	3.17	A
USGS	05427948	1995-06-21	2.10	A	3.22	A
USGS	05427948	1995-06-22	2.00	A	3.05	A
USGS	05427948	1995-06-23	1.90	A	2.98	A
USGS	05427948	1995-06-24	1.90	A	2.96	A
USGS	05427948	1995-06-25	1.90	A	2.95	A
USGS	05427948	1995-06-26	3.00	A	5.14	A
USGS	05427948	1995-06-27	2.10	A	3.53	A
USGS	05427948	1995-06-28	2.00	A	3.04	A
USGS	05427948	1995-06-29	2.20	A	3.33	A
USGS	05427948	1995-06-30	2.10	A	3.41	A
USGS	05427948	1995-07-01	1.70	A	2.66	A
USGS	05427948	1995-07-02	1.70	A	2.48	A
USGS	05427948	1995-07-03	1.70	A	2.45	A
USGS	05427948	1995-07-04	2.00	A	2.78	A
USGS	05427948	1995-07-05	9.70	A	33.6	A
USGS	05427948	1995-07-06	4.30	A	13.6	A
USGS	05427948	1995-07-07	2.80	A	6.13	A
USGS	05427948	1995-07-08	2.50	A	4.12	A
USGS	05427948	1995-07-09	7.50	A	17.6	A
USGS	05427948	1995-07-10	2.80	A	6.15	A
USGS	05427948	1995-07-11	2.30	A	4.75	A
USGS	05427948	1995-07-12	2.10	A	3.99	A
USGS	05427948	1995-07-13	2.00	A	3.57	A
USGS	05427948	1995-07-14	2.00	A	3.16	A
USGS	05427948	1995-07-15	2.80	A	4.40	A
USGS	05427948	1995-07-16	3.00	A	5.53	A
USGS	05427948	1995-07-17	2.40	A	3.41	A
USGS	05427948	1995-07-18	2.30	A	2.68	A
USGS	05427948	1995-07-19	2.70	A	3.15	A
USGS	05427948	1995-07-20	2.50	A	3.04	A
USGS	05427948	1995-07-21	2.00	A	2.15	A
USGS	05427948	1995-07-22	6.70	A	24.4	A
USGS	05427948	1995-07-23	4.00	A	12.0	A
USGS	05427948	1995-07-24	4.90	A	15.4	A
USGS	05427948	1995-07-25	4.90	A	12.1	A
USGS	05427948	1995-07-26	3.60	A	8.37	A
USGS	05427948	1995-07-27	3.50	A	6.09	A
USGS	05427948	1995-07-28	2.90	A	4.44	A
USGS	05427948	1995-07-29	2.50	A	3.17	A
USGS	05427948	1995-07-30	2.20	A	2.58	A
USGS	05427948	1995-07-31	2.50	A	4.63	A
USGS	05427948	1995-08-01	2.60	A	7.27	A
USGS	05427948	1995-08-02	2.70	A	8.69	A
USGS	05427948	1995-08-03	2.00	A	5.75	A
USGS	05427948	1995-08-04	1.90	A	3.31	A
USGS	05427948	1995-08-05	1.80	A	2.63	A
USGS	05427948	1995-08-06	1.70	A	2.27	A
USGS	05427948	1995-08-07	1.70	A	2.03	A
USGS	05427948	1995-08-08	1.80	A	2.45	A
USGS	05427948	1995-08-09	2.00	A	3.37	A
USGS	05427948	1995-08-10	1.70	A	2.53	A
USGS	05427948	1995-08-11	1.60	A	2.33	A
USGS	05427948	1995-08-12	1.60	A	2.21	A
USGS	05427948	1995-08-13	1.60	A	2.02	A
USGS	05427948	1995-08-14	1.60	A	1.88	A
USGS	05427948	1995-08-15	1.60	A	1.74	A
USGS	05427948	1995-08-16	9.70	A	88.7	A
USGS	05427948	1995-08-17	11.0	A	120	A
USGS	05427948	1995-08-18	2.80	A	16.4	A
USGS	05427948	1995-08-19	13.0	A	64.6	A
USGS	05427948	1995-08-20	6.20	A	32.0	A
USGS	05427948	1995-08-21	2.90	A	7.21	A
USGS	05427948	1995-08-22	2.40	A	5.13	A
USGS	05427948	1995-08-23	2.00	A	4.13	A
USGS	05427948	1995-08-24	1.90	A	3.69	A
USGS	05427948	1995-08-25	1.80	A	3.34	A
USGS	05427948	1995-08-26	1.70	A	3.06	A
USGS	05427948	1995-08-27	1.70	A	2.90	A
USGS	05427948	1995-08-28	2.70	A	6.35	A
USGS	05427948	1995-08-29	3.10	A	9.07	A
USGS	05427948	1995-08-30	2.20	A	5.48	A
USGS	05427948	1995-08-31	1.70	A	3.92	A
USGS	05427948	1995-09-01	1.60	A	3.31	A
USGS	05427948	1995-09-02	1.50	A	2.91	A
USGS	05427948	1995-09-03	1.50	A	2.62	A
USGS	05427948	1995-09-04	1.50	A	2.34	A
USGS	05427948	1995-09-05	1.50	A	2.07	A
USGS	05427948	1995-09-06	1.40	A	1.89	A
USGS	05427948	1995-09-07	2.00	A	3.19	A
USGS	05427948	1995-09-08	1.50	A	1.99	A
USGS	05427948	1995-09-09	1.40	A	1.79	A
USGS	05427948	1995-09-10	1.40	A	1.69	A
USGS	05427948	1995-09-11	1.40	A	1.62	A
USGS	05427948	1995-09-12	1.40	A	1.57	A
USGS	05427948	1995-09-13	1.50	A	1.57	A
USGS	05427948	1995-09-14	1.40	A	1.48	A
USGS	05427948	1995-09-15	1.40	A	1.41	A
USGS	05427948	1995-09-16	1.80	A	1.96	A
USGS	05427948	1995-09-17	1.60	A	2.04	A
USGS	05427948	1995-09-18	1.30	A	1.57	A
USGS	05427948	1995-09-19	4.50	A	11.1	A
USGS	05427948	1995-09-20	2.20	A	3.92	A
USGS	05427948	1995-09-21	2.10	A	3.61	A
USGS	05427948	1995-09-22	1.60	A	2.20	A
USGS	05427948	1995-09-23	1.50	A	1.70	A
USGS	05427948	1995-09-24	1.50	A	1.60	A
USGS	05427948	1995-09-25	1.50	A	1.56	A
USGS	05427948	1995-09-26	1.50	A	1.46	A
USGS	05427948	1995-09-27	1.40	A	1.33	A
USGS	05427948	1995-09-28	1.40	A	1.31	A
USGS	05427948	1995-09-29	1.40	A	1.33	A
USGS	05427948	1995-09-30	2.30	A	3.65	A
USGS	05427948	1995-10-01	2.00	A	3.79	A
USGS	05427948	1995-10-02	1.40	A	1.57	A
USGS	05427948	1995-10-03	2.00	A	2.44	A
USGS	05427948	1995-10-04	1.50	A	1.59	A
USGS	05427948	1995-10-05	3.60	A	12.0	A
USGS	05427948	1995-10-06	37.0	A	115	A
USGS	05427948	1995-10-07	7.40	A	11.8	A
USGS	05427948	1995-10-08	3.10	A	3.34	A
USGS	05427948	1995-10-09	2.70	A	2.75	A
USGS	05427948	1995-10-10	2.30	A	2.18	A
USGS	05427948	1995-10-11	2.50	A	3.62	A
USGS	05427948	1995-10-12	2.20	A	2.23	A
USGS	05427948	1995-10-13	1.90	A	1.69	A
USGS	05427948	1995-10-14	1.70	A	1.56	A
USGS	05427948	1995-10-15	1.70	A	1.51	A
USGS	05427948	1995-10-16	1.60	A	1.43	A
USGS	05427948	1995-10-17	1.60	A	1.40	A
USGS	05427948	1995-10-18	1.60	A	1.37	A
USGS	05427948	1995-10-19	2.80	A	3.52	A
USGS	05427948	1995-10-20	2.10	A	2.21	A
USGS	05427948	1995-10-21	1.80	A	1.72	A
USGS	05427948	1995-10-22	1.70	A	1.52	A
USGS	05427948	1995-10-23	2.80	A	3.92	A
USGS	05427948	1995-10-24	2.50	A	2.94	A
USGS	05427948	1995-10-25	1.90	A	1.84	A
USGS	05427948	1995-10-26	1.80	A	1.64	A
USGS	05427948	1995-10-27	23.0	A	48.2	A
USGS	05427948	1995-10-28	15.0	A	64.5	A
USGS	05427948	1995-10-29	4.20	A	11.9	A
USGS	05427948	1995-10-30	3.10	A	4.48	A
USGS	05427948	1995-10-31	3.00	A	3.31	A
USGS	05427948	1995-11-01	23.0	A	97.1	A
USGS	05427948	1995-11-02	40.0	A	260	A
USGS	05427948	1995-11-03	8.70	A	32.2	A
USGS	05427948	1995-11-04	4.20	A	9.44	A
USGS	05427948	1995-11-05	3.50	A	5.39	A
USGS	05427948	1995-11-06	3.20	A	3.65	A
USGS	05427948	1995-11-07	3.00	A	3.13	A
USGS	05427948	1995-11-08	2.70	A	2.73	A
USGS	05427948	1995-11-09	2.60	A	2.47	A
USGS	05427948	1995-11-10	3.30	A	4.76	A
USGS	05427948	1995-11-11	2.90	A	3.48	A
USGS	05427948	1995-11-12	2.70	A	2.85	A
USGS	05427948	1995-11-13	2.50	A	2.69	A
USGS	05427948	1995-11-14	2.40	A	2.55	A
USGS	05427948	1995-11-15	2.30	A	2.40	A
USGS	05427948	1995-11-16	2.30	A	2.37	A
USGS	05427948	1995-11-17	2.40	A	2.41	A
USGS	05427948	1995-11-18	2.40	A	2.37	A
USGS	05427948	1995-11-19	2.50	A	2.45	A
USGS	05427948	1995-11-20	2.90	A	2.80	A
USGS	05427948	1995-11-21	2.70	A	2.58	A
USGS	05427948	1995-11-22	2.40	A	2.29	A
USGS	05427948	1995-11-23	2.20	A	2.07	A
USGS	05427948	1995-11-24	2.00	A	1.88	A
USGS	05427948	1995-11-25	2.00	A	1.88	A
USGS	05427948	1995-11-26	2.00	A	1.86	A
USGS	05427948	1995-11-27	2.00	A	1.80	A
USGS	05427948	1995-11-28	2.10	A	1.89	A
USGS	05427948	1995-11-29	1.90	A	1.69	A
USGS	05427948	1995-11-30	2.00	A	1.79	A
USGS	05427948	1995-12-01	2.70	A	2.31	A
USGS	05427948	1995-12-02	2.40	A	2.06	A
USGS	05427948	1995-12-03	2.90	A	2.35	A
USGS	05427948	1995-12-04	2.90	A	2.31	A
USGS	05427948	1995-12-05	2.80	A	2.18	A
USGS	05427948	1995-12-06	2.60	A	1.91	A
USGS	05427948	1995-12-07	2.30	A	1.67	A
USGS	05427948	1995-12-08	2.10	A	1.45	A
USGS	05427948	1995-12-09	1.80	A	1.22	A
USGS	05427948	1995-12-10	1.70	A	1.10	A
USGS	05427948	1995-12-11	1.60	A	1.00	A
USGS	05427948	1995-12-12	1.70	A	1.03	A
USGS	05427948	1995-12-13	1.70	A	1.03	A
USGS	05427948	1995-12-14	2.10	A	1.24	A
USGS	05427948	1995-12-15	2.00	A	1.12	A
USGS	05427948	1995-12-16	1.80	A	0.98	A
USGS	05427948	1995-12-17	1.70	A	0.91	A
USGS	05427948	1995-12-18	1.70	A	0.89	A
USGS	05427948	1995-12-19	1.70	A	0.87	A
USGS	05427948	1995-12-20	1.70	A	0.82	A
USGS	05427948	1995-12-21	1.60	A	0.78	A
USGS	05427948	1995-12-22	1.60	A	0.75	A
USGS	05427948	1995-12-23	1.60	A	0.73	A
USGS	05427948	1995-12-24	1.60	A	0.71	A
USGS	05427948	1995-12-25	1.60	A	0.67	A
USGS	05427948	1995-12-26	1.60	A	0.64	A
USGS	05427948	1995-12-27	1.50	A	0.59	A
USGS	05427948	1995-12-28	1.40	A	0.55	A
USGS	05427948	1995-12-29	1.40	A	0.54	A
USGS	05427948	1995-12-30	1.50	A	0.54	A
USGS	05427948	1995-12-31	1.50	A	0.55	A
USGS	05427948	1996-01-01	1.60	A	0.54	A
USGS	05427948	1996-01-02	1.50	A	0.51	A
USGS	05427948	1996-01-03	1.50	A	0.48	A
USGS	05427948	1996-01-04	1.50	A	0.46	A
USGS	05427948	1996-01-05	1.30	A	0.41	A
USGS	05427948	1996-01-06	1.30	A	0.38	A
USGS	05427948	1996-01-07	1.30	A	0.37	A
USGS	05427948	1996-01-08	1.30	A	0.36	A
USGS	05427948	1996-01-09	1.30	A	0.35	A
USGS	05427948	1996-01-10	1.30	A	0.35	A
USGS	05427948	1996-01-11	1.40	A	0.35	A
USGS	05427948	1996-01-12	1.40	A	0.35	A
USGS	05427948	1996-01-13	1.40	A	0.35	A
USGS	05427948	1996-01-14	1.50	A	0.36	A
USGS	05427948	1996-01-15	1.40	A	0.33	A
USGS	05427948	1996-01-16	1.40	A	0.32	A
USGS	05427948	1996-01-17	2.00	A	0.68	A
USGS	05427948	1996-01-18	107	A	1030	A
USGS	05427948	1996-01-19	25.0	A	154	A
USGS	05427948	1996-01-20	5.00	A	12.3	A
USGS	05427948	1996-01-21	3.50	A	5.59	A
USGS	05427948	1996-01-22	2.90	A	3.59	A
USGS	05427948	1996-01-23	2.30	A	2.72	A
USGS	05427948	1996-01-24	2.20	A	2.59	A
USGS	05427948	1996-01-25	1.90	A	2.25	A
USGS	05427948	1996-01-26	1.80	A	2.11	A
USGS	05427948	1996-01-27	1.30	A	1.50	A
USGS	05427948	1996-01-28	1.30	A:e	1.49	A
USGS	05427948	1996-01-29	1.30	A:e	1.48	A
USGS	05427948	1996-01-30	1.10	A:e	1.25	A
USGS	05427948	1996-01-31	1.20	A:e	1.35	A
USGS	05427948	1996-02-01	1.20	A:e	1.34	A
USGS	05427948	1996-02-02	1.20	A:e	1.34	A
USGS	05427948	1996-02-03	1.20	A:e	1.33	A
USGS	05427948	1996-02-04	1.20	A:e	1.32	A
USGS	05427948	1996-02-05	1.20	A:e	1.31	A
USGS	05427948	1996-02-06	1.20	A:e	1.30	A
USGS	05427948	1996-02-07	1.50	A	1.87	A
USGS	05427948	1996-02-08	2.80	A	6.03	A
USGS	05427948	1996-02-09	16.0	A	113	A
USGS	05427948	1996-02-10	103	A	882	A
USGS	05427948	1996-02-11	57.0	A	485	A
USGS	05427948	1996-02-12	9.90	A	60.4	A
USGS	05427948	1996-02-13	4.30	A	20.5	A
USGS	05427948	1996-02-14	3.40	A	12.5	A
USGS	05427948	1996-02-15	2.90	A	8.08	A
USGS	05427948	1996-02-16	2.50	A	5.38	A
USGS	05427948	1996-02-17	2.30	A	3.86	A
USGS	05427948	1996-02-18	2.00	A	2.60	A
USGS	05427948	1996-02-19	2.10	A	2.19	A
USGS	05427948	1996-02-20	2.80	A	3.34	A
USGS	05427948	1996-02-21	4.10	A	6.37	A
USGS	05427948	1996-02-22	2.90	A	4.15	A
USGS	05427948	1996-02-23	5.00	A	20.0	A
USGS	05427948	1996-02-24	12.0	A	58.2	A
USGS	05427948	1996-02-25	8.00	A	29.7	A
USGS	05427948	1996-02-26	18.0	A	191	A
USGS	05427948	1996-02-27	92.0	A	1200	A
USGS	05427948	1996-02-28	17.0	A	191	A
USGS	05427948	1996-02-29	4.30	A	31.1	A
USGS	05427948	1996-03-01	2.90	A	12.2	A
USGS	05427948	1996-03-02	2.30	A	5.82	A
USGS	05427948	1996-03-03	1.90	A	3.10	A
USGS	05427948	1996-03-04	1.80	A	2.48	A
USGS	05427948	1996-03-05	1.70	A	2.12	A
USGS	05427948	1996-03-06	1.50	A	1.69	A
USGS	05427948	1996-03-07	1.50	A	1.43	A
USGS	05427948	1996-03-08	1.40	A	1.20	A
USGS	05427948	1996-03-09	1.40	A	1.17	A
USGS	05427948	1996-03-10	1.40	A	1.17	A
USGS	05427948	1996-03-11	1.90	A	1.51	A
USGS	05427948	1996-03-12	2.40	A	1.81	A
USGS	05427948	1996-03-13	2.40	A	1.80	A
USGS	05427948	1996-03-14	2.60	A	1.90	A
USGS	05427948	1996-03-15	2.30	A	1.58	A
USGS	05427948	1996-03-16	2.00	A	1.34	A
USGS	05427948	1996-03-17	2.10	A	1.36	A
USGS	05427948	1996-03-18	1.80	A	1.16	A
USGS	05427948	1996-03-19	1.80	A	1.11	A
USGS	05427948	1996-03-20	1.80	A	1.06	A
USGS	05427948	1996-03-21	1.60	A	0.94	A
USGS	05427948	1996-03-22	1.60	A	0.89	A
USGS	05427948	1996-03-23	1.60	A	0.88	A
USGS	05427948	1996-03-24	3.30	A	2.16	A
USGS	05427948	1996-03-25	4.40	A	3.83	A
USGS	05427948	1996-03-26	2.90	A	1.91	A
USGS	05427948	1996-03-27	2.30	A	1.22	A
USGS	05427948	1996-03-28	2.10	A	1.04	A
USGS	05427948	1996-03-29	2.00	A	0.92	A
USGS	05427948	1996-03-30	2.00	A	0.87	A
USGS	05427948	1996-03-31	2.30	A	0.92	A
USGS	05427948	1996-04-01	2.20	A	0.83	A
USGS	05427948	1996-04-02	2.20	A	0.80	A
USGS	05427948	1996-04-03	2.20	A	0.74	A
USGS	05427948	1996-04-04	2.70	A	1.15	A
USGS	05427948	1996-04-05	2.30	A	0.96	A
USGS	05427948	1996-04-06	2.20	A	0.92	A
USGS	05427948	1996-04-07	2.30	A	0.95	A
USGS	05427948	1996-04-08	2.30	A	0.93	A
USGS	05427948	1996-04-09	2.30	A	0.93	A
USGS	05427948	1996-04-10	2.30	A	0.93	A
USGS	05427948	1996-04-11	2.50	A	0.99	A
USGS	05427948	1996-04-12	2.70	A	1.07	A
USGS	05427948	1996-04-13	2.60	A	0.99	A
USGS	05427948	1996-04-14	2.40	A	0.90	A
USGS	05427948	1996-04-15	3.30	A	1.92	A
USGS	05427948	1996-04-16	3.40	A	2.37	A
USGS	05427948	1996-04-17	2.90	A	1.79	A
USGS	05427948	1996-04-18	4.60	A	4.19	A
USGS	05427948	1996-04-19	6.60	A	13.3	A
USGS	05427948	1996-04-20	15.0	A	41.3	A
USGS	05427948	1996-04-21	4.80	A	12.0	A
USGS	05427948	1996-04-22	3.50	A	6.61	A
USGS	05427948	1996-04-23	3.00	A	4.68	A
USGS	05427948	1996-04-24	2.70	A	4.14	A
USGS	05427948	1996-04-25	2.70	A	3.83	A
USGS	05427948	1996-04-26	2.40	A	3.30	A
USGS	05427948	1996-04-27	2.10	A	2.76	A
USGS	05427948	1996-04-28	2.00	A	2.44	A
USGS	05427948	1996-04-29	5.30	A	9.21	A
USGS	05427948	1996-04-30	5.90	A	10.7	A
USGS	05427948	1996-05-01	3.70	A	6.03	A
USGS	05427948	1996-05-02	3.00	A	4.04	A
USGS	05427948	1996-05-03	2.70	A	3.44	A
USGS	05427948	1996-05-04	2.50	A	3.04	A
USGS	05427948	1996-05-05	2.20	A	2.66	A
USGS	05427948	1996-05-06	2.10	A	2.42	A
USGS	05427948	1996-05-07	2.00	A	2.28	A
USGS	05427948	1996-05-08	2.20	A	2.63	A
USGS	05427948	1996-05-09	2.70	A	3.62	A
USGS	05427948	1996-05-10	49.0	A	373	A
USGS	05427948	1996-05-11	13.0	A	45.5	A
USGS	05427948	1996-05-12	4.90	A	7.98	A
USGS	05427948	1996-05-13	3.70	A	3.65	A
USGS	05427948	1996-05-14	3.40	A	3.22	A
USGS	05427948	1996-05-15	3.80	A	3.91	A
USGS	05427948	1996-05-16	4.60	A	5.33	A
USGS	05427948	1996-05-17	4.00	A	4.31	A
USGS	05427948	1996-05-18	3.30	A	3.25	A
USGS	05427948	1996-05-19	3.00	A	2.73	A
USGS	05427948	1996-05-20	4.60	A	5.86	A
USGS	05427948	1996-05-21	3.70	A	3.99	A
USGS	05427948	1996-05-22	3.10	A	2.90	A
USGS	05427948	1996-05-23	3.20	A	3.08	A
USGS	05427948	1996-05-24	2.80	A	2.64	A
USGS	05427948	1996-05-25	3.00	A	2.63	A
USGS	05427948	1996-05-26	3.50	A	3.03	A
USGS	05427948	1996-05-27	3.50	A	2.99	A
USGS	05427948	1996-05-28	5.10	A	5.78	A
USGS	05427948	1996-05-29	3.40	A	3.38	A
